"activityID" "subject" "activityName"
"4284" 3 16 "walking downstairs"
"4285" 3 28 "walking downstairs"
"4286" 3 28 "walking downstairs"
"4287" 3 26 "walking downstairs"
"4288" 3 26 "walking downstairs"
"4289" 3 26 "walking downstairs"
"4290" 3 26 "walking downstairs"
"4291" 3 7 "walking downstairs"
"4292" 3 7 "walking downstairs"
"4293" 3 26 "walking downstairs"
"4294" 3 26 "walking downstairs"
"4295" 3 26 "walking downstairs"
"4296" 3 26 "walking downstairs"
"4297" 3 26 "walking downstairs"
"4298" 3 26 "walking downstairs"
"4299" 3 26 "walking downstairs"
"4300" 3 10 "walking downstairs"
"4301" 3 27 "walking downstairs"
"4302" 3 27 "walking downstairs"
"4303" 3 27 "walking downstairs"
"4304" 3 27 "walking downstairs"
"4305" 3 27 "walking downstairs"
"4306" 3 27 "walking downstairs"
"4307" 3 27 "walking downstairs"
"4308" 3 29 "walking downstairs"
"4309" 3 29 "walking downstairs"
"4310" 3 29 "walking downstairs"
"4311" 3 4 "walking downstairs"
"4312" 3 13 "walking downstairs"
"4313" 3 2 "walking downstairs"
"4314" 3 25 "walking downstairs"
"4315" 3 27 "walking downstairs"
"4316" 3 12 "walking downstairs"
"4317" 3 16 "walking downstairs"
"4318" 3 12 "walking downstairs"
"4319" 3 16 "walking downstairs"
"4320" 3 7 "walking downstairs"
"4321" 3 16 "walking downstairs"
"4322" 3 29 "walking downstairs"
"4323" 3 26 "walking downstairs"
"4324" 3 26 "walking downstairs"
"4325" 3 16 "walking downstairs"
"4326" 3 16 "walking downstairs"
"4327" 3 30 "walking downstairs"
"4328" 3 28 "walking downstairs"
"4329" 3 8 "walking downstairs"
"4330" 3 28 "walking downstairs"
"4331" 3 28 "walking downstairs"
"4332" 3 20 "walking downstairs"
"4333" 3 20 "walking downstairs"
"4334" 3 23 "walking downstairs"
"4335" 3 4 "walking downstairs"
"4336" 3 15 "walking downstairs"
"4337" 3 15 "walking downstairs"
"4338" 3 12 "walking downstairs"
"4339" 3 12 "walking downstairs"
"4340" 3 12 "walking downstairs"
"4341" 3 12 "walking downstairs"
"4342" 3 12 "walking downstairs"
"4343" 3 24 "walking downstairs"
"4344" 3 24 "walking downstairs"
"4345" 3 20 "walking downstairs"
"4346" 3 13 "walking downstairs"
"4347" 3 15 "walking downstairs"
"4348" 3 15 "walking downstairs"
"4349" 3 15 "walking downstairs"
"4350" 3 18 "walking downstairs"
"4351" 3 13 "walking downstairs"
"4352" 3 16 "walking downstairs"
"4353" 3 27 "walking downstairs"
"4354" 3 6 "walking downstairs"
"4355" 3 16 "walking downstairs"
"4356" 3 24 "walking downstairs"
"4357" 3 12 "walking downstairs"
"4358" 3 1 "walking downstairs"
"4359" 3 25 "walking downstairs"
"4360" 3 25 "walking downstairs"
"4361" 3 20 "walking downstairs"
"4362" 3 20 "walking downstairs"
"4363" 3 20 "walking downstairs"
"4364" 3 20 "walking downstairs"
"4365" 3 13 "walking downstairs"
"4366" 3 8 "walking downstairs"
"4367" 3 16 "walking downstairs"
"4368" 3 17 "walking downstairs"
"4369" 3 15 "walking downstairs"
"4370" 3 11 "walking downstairs"
"4371" 3 11 "walking downstairs"
"4372" 3 27 "walking downstairs"
"4373" 3 11 "walking downstairs"
"4374" 3 11 "walking downstairs"
"4375" 3 29 "walking downstairs"
"4376" 3 29 "walking downstairs"
"4377" 3 11 "walking downstairs"
"4378" 3 24 "walking downstairs"
"4379" 3 24 "walking downstairs"
"4380" 3 5 "walking downstairs"
"4381" 3 25 "walking downstairs"
"4382" 3 9 "walking downstairs"
"4383" 3 9 "walking downstairs"
"4384" 3 9 "walking downstairs"
"4385" 3 9 "walking downstairs"
"4386" 3 9 "walking downstairs"
"4387" 3 9 "walking downstairs"
"4388" 3 21 "walking downstairs"
"4389" 3 5 "walking downstairs"
"4390" 3 5 "walking downstairs"
"4391" 3 2 "walking downstairs"
"4392" 3 2 "walking downstairs"
"4393" 3 24 "walking downstairs"
"4394" 3 16 "walking downstairs"
"4395" 3 6 "walking downstairs"
"4396" 3 24 "walking downstairs"
"4397" 3 16 "walking downstairs"
"4398" 3 25 "walking downstairs"
"4399" 3 1 "walking downstairs"
"4400" 3 12 "walking downstairs"
"4401" 3 16 "walking downstairs"
"4402" 3 1 "walking downstairs"
"4403" 3 18 "walking downstairs"
"4404" 3 18 "walking downstairs"
"4405" 3 20 "walking downstairs"
"4406" 3 20 "walking downstairs"
"4407" 3 8 "walking downstairs"
"4408" 3 28 "walking downstairs"
"4409" 3 8 "walking downstairs"
"4410" 3 15 "walking downstairs"
"4411" 3 15 "walking downstairs"
"4412" 3 15 "walking downstairs"
"4413" 3 15 "walking downstairs"
"4414" 3 15 "walking downstairs"
"4415" 3 15 "walking downstairs"
"4416" 3 15 "walking downstairs"
"4417" 3 17 "walking downstairs"
"4418" 3 25 "walking downstairs"
"4419" 3 25 "walking downstairs"
"4420" 3 17 "walking downstairs"
"4421" 3 29 "walking downstairs"
"4422" 3 29 "walking downstairs"
"4423" 3 18 "walking downstairs"
"4424" 3 17 "walking downstairs"
"4425" 3 18 "walking downstairs"
"4426" 3 18 "walking downstairs"
"4427" 3 4 "walking downstairs"
"4428" 3 18 "walking downstairs"
"4429" 3 18 "walking downstairs"
"4430" 3 27 "walking downstairs"
"4431" 3 27 "walking downstairs"
"4432" 3 27 "walking downstairs"
"4433" 3 16 "walking downstairs"
"4434" 3 26 "walking downstairs"
"4435" 3 1 "walking downstairs"
"4436" 3 24 "walking downstairs"
"4437" 3 16 "walking downstairs"
"4438" 3 3 "walking downstairs"
"4439" 3 12 "walking downstairs"
"4440" 3 12 "walking downstairs"
"4441" 3 12 "walking downstairs"
"4442" 3 25 "walking downstairs"
"4443" 3 1 "walking downstairs"
"4444" 3 1 "walking downstairs"
"4445" 3 18 "walking downstairs"
"4446" 3 29 "walking downstairs"
"4447" 3 20 "walking downstairs"
"4448" 3 20 "walking downstairs"
"4449" 3 20 "walking downstairs"
"4450" 3 28 "walking downstairs"
"4451" 3 12 "walking downstairs"
"4452" 3 8 "walking downstairs"
"4453" 3 8 "walking downstairs"
"4454" 3 8 "walking downstairs"
"4455" 3 23 "walking downstairs"
"4456" 3 4 "walking downstairs"
"4457" 3 20 "walking downstairs"
"4458" 3 20 "walking downstairs"
"4459" 3 24 "walking downstairs"
"4460" 3 24 "walking downstairs"
"4461" 3 24 "walking downstairs"
"4462" 3 24 "walking downstairs"
"4463" 3 24 "walking downstairs"
"4464" 3 16 "walking downstairs"
"4465" 3 12 "walking downstairs"
"4466" 3 14 "walking downstairs"
"4467" 3 26 "walking downstairs"
"4468" 3 13 "walking downstairs"
"4469" 3 5 "walking downstairs"
"4470" 3 18 "walking downstairs"
"4471" 3 26 "walking downstairs"
"4472" 3 17 "walking downstairs"
"4473" 3 13 "walking downstairs"
"4474" 3 1 "walking downstairs"
"4475" 3 16 "walking downstairs"
"4476" 3 16 "walking downstairs"
"4477" 3 24 "walking downstairs"
"4478" 3 7 "walking downstairs"
"4479" 3 7 "walking downstairs"
"4480" 3 25 "walking downstairs"
"4481" 3 1 "walking downstairs"
"4482" 3 1 "walking downstairs"
"4483" 3 16 "walking downstairs"
"4484" 3 16 "walking downstairs"
"4485" 3 1 "walking downstairs"
"4486" 3 1 "walking downstairs"
"4487" 3 18 "walking downstairs"
"4488" 3 26 "walking downstairs"
"4489" 3 8 "walking downstairs"
"4490" 3 2 "walking downstairs"
"4491" 3 2 "walking downstairs"
"4492" 3 2 "walking downstairs"
"4493" 3 11 "walking downstairs"
"4494" 3 24 "walking downstairs"
"4495" 3 24 "walking downstairs"
"4496" 3 11 "walking downstairs"
"4497" 3 27 "walking downstairs"
"4498" 3 11 "walking downstairs"
"4499" 3 10 "walking downstairs"
"4500" 3 18 "walking downstairs"
"4501" 3 14 "walking downstairs"
"4502" 3 2 "walking downstairs"
"4503" 3 7 "walking downstairs"
"4504" 3 26 "walking downstairs"
"4505" 3 26 "walking downstairs"
"4506" 3 29 "walking downstairs"
"4507" 3 29 "walking downstairs"
"4508" 3 29 "walking downstairs"
"4509" 3 12 "walking downstairs"
"4510" 3 2 "walking downstairs"
"4511" 3 2 "walking downstairs"
"4512" 3 18 "walking downstairs"
"4513" 3 1 "walking downstairs"
"4514" 3 26 "walking downstairs"
"4515" 3 12 "walking downstairs"
"4516" 3 10 "walking downstairs"
"4517" 3 10 "walking downstairs"
"4518" 3 11 "walking downstairs"
"4519" 3 8 "walking downstairs"
"4520" 3 24 "walking downstairs"
"4521" 3 25 "walking downstairs"
"4522" 3 4 "walking downstairs"
"4523" 3 12 "walking downstairs"
"4524" 3 1 "walking downstairs"
"4525" 3 12 "walking downstairs"
"4526" 3 17 "walking downstairs"
"4527" 3 10 "walking downstairs"
"4528" 3 7 "walking downstairs"
"4529" 3 17 "walking downstairs"
"4530" 3 18 "walking downstairs"
"4531" 3 7 "walking downstairs"
"4532" 3 18 "walking downstairs"
"4533" 3 11 "walking downstairs"
"4534" 3 4 "walking downstairs"
"4535" 3 18 "walking downstairs"
"4536" 3 10 "walking downstairs"
"4537" 3 20 "walking downstairs"
"4538" 3 10 "walking downstairs"
"4539" 3 4 "walking downstairs"
"4540" 3 17 "walking downstairs"
"4541" 3 29 "walking downstairs"
"4542" 3 17 "walking downstairs"
"4543" 3 17 "walking downstairs"
"4544" 3 17 "walking downstairs"
"4545" 3 7 "walking downstairs"
"4546" 3 10 "walking downstairs"
"4547" 3 11 "walking downstairs"
"4548" 3 7 "walking downstairs"
"4549" 3 25 "walking downstairs"
"4550" 3 12 "walking downstairs"
"4551" 3 12 "walking downstairs"
"4552" 3 12 "walking downstairs"
"4553" 3 13 "walking downstairs"
"4554" 3 12 "walking downstairs"
"4555" 3 17 "walking downstairs"
"4556" 3 17 "walking downstairs"
"4557" 3 17 "walking downstairs"
"4558" 3 17 "walking downstairs"
"4559" 3 24 "walking downstairs"
"4560" 3 8 "walking downstairs"
"4561" 3 12 "walking downstairs"
"4562" 3 10 "walking downstairs"
"4563" 3 4 "walking downstairs"
"4564" 3 1 "walking downstairs"
"4565" 3 23 "walking downstairs"
"4566" 3 24 "walking downstairs"
"4567" 3 18 "walking downstairs"
"4568" 3 26 "walking downstairs"
"4569" 3 29 "walking downstairs"
"4570" 3 17 "walking downstairs"
"4571" 3 26 "walking downstairs"
"4572" 3 13 "walking downstairs"
"4573" 3 17 "walking downstairs"
"4574" 3 10 "walking downstairs"
"4575" 3 12 "walking downstairs"
"4576" 3 26 "walking downstairs"
"4577" 3 2 "walking downstairs"
"4578" 3 4 "walking downstairs"
"4579" 3 16 "walking downstairs"
"4580" 3 15 "walking downstairs"
"4581" 3 17 "walking downstairs"
"4582" 3 10 "walking downstairs"
"4583" 3 26 "walking downstairs"
"4584" 3 24 "walking downstairs"
"4585" 3 9 "walking downstairs"
"4586" 3 24 "walking downstairs"
"4587" 3 5 "walking downstairs"
"4588" 3 2 "walking downstairs"
"4589" 3 10 "walking downstairs"
"4590" 3 10 "walking downstairs"
"4591" 3 18 "walking downstairs"
"4592" 3 18 "walking downstairs"
"4593" 3 12 "walking downstairs"
"4594" 3 16 "walking downstairs"
"4595" 3 17 "walking downstairs"
"4596" 3 24 "walking downstairs"
"4597" 3 24 "walking downstairs"
"4598" 3 17 "walking downstairs"
"4599" 3 5 "walking downstairs"
"4600" 3 13 "walking downstairs"
"4601" 3 10 "walking downstairs"
"4602" 3 2 "walking downstairs"
"4603" 3 5 "walking downstairs"
"4604" 3 26 "walking downstairs"
"4605" 3 23 "walking downstairs"
"4606" 3 12 "walking downstairs"
"4607" 3 26 "walking downstairs"
"4608" 3 24 "walking downstairs"
"4609" 3 15 "walking downstairs"
"4610" 3 20 "walking downstairs"
"4611" 3 16 "walking downstairs"
"4612" 3 17 "walking downstairs"
"4613" 3 10 "walking downstairs"
"4614" 3 11 "walking downstairs"
"4615" 3 27 "walking downstairs"
"4616" 3 17 "walking downstairs"
"4617" 3 10 "walking downstairs"
"4618" 3 10 "walking downstairs"
"4619" 3 13 "walking downstairs"
"4620" 3 1 "walking downstairs"
"4621" 3 12 "walking downstairs"
"4622" 3 12 "walking downstairs"
"4623" 3 12 "walking downstairs"
"4624" 3 17 "walking downstairs"
"4625" 3 16 "walking downstairs"
"4626" 3 18 "walking downstairs"
"4627" 3 24 "walking downstairs"
"4628" 3 10 "walking downstairs"
"4629" 3 16 "walking downstairs"
"4630" 3 16 "walking downstairs"
"4631" 3 24 "walking downstairs"
"4632" 3 18 "walking downstairs"
"4633" 3 14 "walking downstairs"
"4634" 3 26 "walking downstairs"
"4635" 3 12 "walking downstairs"
"4636" 3 16 "walking downstairs"
"4637" 3 17 "walking downstairs"
"4638" 3 24 "walking downstairs"
"4639" 3 16 "walking downstairs"
"4640" 3 16 "walking downstairs"
"4641" 3 17 "walking downstairs"
"4642" 3 14 "walking downstairs"
"4643" 3 5 "walking downstairs"
"4644" 3 5 "walking downstairs"
"4645" 3 17 "walking downstairs"
"4646" 3 17 "walking downstairs"
"4647" 3 14 "walking downstairs"
"4648" 3 17 "walking downstairs"
"4649" 3 12 "walking downstairs"
"4650" 3 12 "walking downstairs"
"4651" 3 16 "walking downstairs"
"4652" 3 14 "walking downstairs"
"4653" 3 24 "walking downstairs"
"4654" 3 10 "walking downstairs"
"4655" 3 14 "walking downstairs"
"4656" 3 24 "walking downstairs"
"4657" 3 14 "walking downstairs"
"4658" 3 16 "walking downstairs"
"4659" 3 12 "walking downstairs"
"4660" 3 18 "walking downstairs"
"4661" 3 18 "walking downstairs"
"4662" 3 16 "walking downstairs"
"4663" 3 14 "walking downstairs"
"4664" 3 18 "walking downstairs"
"4665" 3 18 "walking downstairs"
"4666" 3 24 "walking downstairs"
"4667" 3 24 "walking downstairs"
"4668" 3 18 "walking downstairs"
"4669" 3 24 "walking downstairs"
"4670" 3 16 "walking downstairs"
"4671" 3 29 "walking downstairs"
"4672" 3 12 "walking downstairs"
"4673" 4 30 "sitting"
"4674" 4 3 "sitting"
"4675" 4 24 "sitting"
"4676" 4 9 "sitting"
"4677" 4 3 "sitting"
"4678" 4 18 "sitting"
"4679" 4 30 "sitting"
"4680" 4 30 "sitting"
"4681" 4 30 "sitting"
"4682" 4 28 "sitting"
"4683" 4 18 "sitting"
"4684" 4 18 "sitting"
"4685" 4 24 "sitting"
"4686" 4 18 "sitting"
"4687" 4 30 "sitting"
"4688" 4 24 "sitting"
"4689" 4 24 "sitting"
"4690" 4 6 "sitting"
"4691" 4 18 "sitting"
"4692" 4 9 "sitting"
"4693" 4 18 "sitting"
"4694" 4 21 "sitting"
"4695" 4 3 "sitting"
"4696" 4 18 "sitting"
"4697" 4 3 "sitting"
"4698" 4 24 "sitting"
"4699" 4 24 "sitting"
"4700" 4 9 "sitting"
"4701" 4 30 "sitting"
"4702" 4 21 "sitting"
"4703" 4 24 "sitting"
"4704" 4 21 "sitting"
"4705" 4 21 "sitting"
"4706" 4 30 "sitting"
"4707" 4 6 "sitting"
"4708" 4 24 "sitting"
"4709" 4 3 "sitting"
"4710" 4 9 "sitting"
"4711" 4 30 "sitting"
"4712" 4 3 "sitting"
"4713" 4 9 "sitting"
"4714" 4 9 "sitting"
"4715" 4 21 "sitting"
"4716" 4 20 "sitting"
"4717" 4 3 "sitting"
"4718" 4 6 "sitting"
"4719" 4 6 "sitting"
"4720" 4 13 "sitting"
"4721" 4 6 "sitting"
"4722" 4 1 "sitting"
"4723" 4 30 "sitting"
"4724" 4 24 "sitting"
"4725" 4 9 "sitting"
"4726" 4 18 "sitting"
"4727" 4 27 "sitting"
"4728" 4 5 "sitting"
"4729" 4 27 "sitting"
"4730" 4 3 "sitting"
"4731" 4 3 "sitting"
"4732" 4 21 "sitting"
"4733" 4 1 "sitting"
"4734" 4 1 "sitting"
"4735" 4 3 "sitting"
"4736" 4 9 "sitting"
"4737" 4 3 "sitting"
"4738" 4 24 "sitting"
"4739" 4 5 "sitting"
"4740" 4 5 "sitting"
"4741" 4 27 "sitting"
"4742" 4 9 "sitting"
"4743" 4 21 "sitting"
"4744" 4 21 "sitting"
"4745" 4 9 "sitting"
"4746" 4 3 "sitting"
"4747" 4 9 "sitting"
"4748" 4 1 "sitting"
"4749" 4 24 "sitting"
"4750" 4 29 "sitting"
"4751" 4 9 "sitting"
"4752" 4 30 "sitting"
"4753" 4 21 "sitting"
"4754" 4 5 "sitting"
"4755" 4 27 "sitting"
"4756" 4 29 "sitting"
"4757" 4 24 "sitting"
"4758" 4 27 "sitting"
"4759" 4 24 "sitting"
"4760" 4 1 "sitting"
"4761" 4 1 "sitting"
"4762" 4 24 "sitting"
"4763" 4 3 "sitting"
"4764" 4 9 "sitting"
"4765" 4 7 "sitting"
"4766" 4 21 "sitting"
"4767" 4 5 "sitting"
"4768" 4 5 "sitting"
"4769" 4 18 "sitting"
"4770" 4 27 "sitting"
"4771" 4 18 "sitting"
"4772" 4 27 "sitting"
"4773" 4 18 "sitting"
"4774" 4 21 "sitting"
"4775" 4 9 "sitting"
"4776" 4 24 "sitting"
"4777" 4 5 "sitting"
"4778" 4 5 "sitting"
"4779" 4 3 "sitting"
"4780" 4 21 "sitting"
"4781" 4 5 "sitting"
"4782" 4 13 "sitting"
"4783" 4 24 "sitting"
"4784" 4 13 "sitting"
"4785" 4 9 "sitting"
"4786" 4 13 "sitting"
"4787" 4 13 "sitting"
"4788" 4 6 "sitting"
"4789" 4 24 "sitting"
"4790" 4 30 "sitting"
"4791" 4 3 "sitting"
"4792" 4 1 "sitting"
"4793" 4 18 "sitting"
"4794" 4 21 "sitting"
"4795" 4 1 "sitting"
"4796" 4 13 "sitting"
"4797" 4 21 "sitting"
"4798" 4 13 "sitting"
"4799" 4 18 "sitting"
"4800" 4 28 "sitting"
"4801" 4 21 "sitting"
"4802" 4 30 "sitting"
"4803" 4 20 "sitting"
"4804" 4 24 "sitting"
"4805" 4 9 "sitting"
"4806" 4 3 "sitting"
"4807" 4 30 "sitting"
"4808" 4 3 "sitting"
"4809" 4 5 "sitting"
"4810" 4 3 "sitting"
"4811" 4 28 "sitting"
"4812" 4 3 "sitting"
"4813" 4 3 "sitting"
"4814" 4 28 "sitting"
"4815" 4 21 "sitting"
"4816" 4 29 "sitting"
"4817" 4 18 "sitting"
"4818" 4 18 "sitting"
"4819" 4 18 "sitting"
"4820" 4 3 "sitting"
"4821" 4 3 "sitting"
"4822" 4 22 "sitting"
"4823" 4 11 "sitting"
"4824" 4 3 "sitting"
"4825" 4 29 "sitting"
"4826" 4 28 "sitting"
"4827" 4 3 "sitting"
"4828" 4 1 "sitting"
"4829" 4 29 "sitting"
"4830" 4 24 "sitting"
"4831" 4 1 "sitting"
"4832" 4 24 "sitting"
"4833" 4 29 "sitting"
"4834" 4 29 "sitting"
"4835" 4 3 "sitting"
"4836" 4 29 "sitting"
"4837" 4 28 "sitting"
"4838" 4 24 "sitting"
"4839" 4 24 "sitting"
"4840" 4 29 "sitting"
"4841" 4 29 "sitting"
"4842" 4 7 "sitting"
"4843" 4 7 "sitting"
"4844" 4 21 "sitting"
"4845" 4 24 "sitting"
"4846" 4 9 "sitting"
"4847" 4 11 "sitting"
"4848" 4 29 "sitting"
"4849" 4 9 "sitting"
"4850" 4 29 "sitting"
"4851" 4 7 "sitting"
"4852" 4 7 "sitting"
"4853" 4 29 "sitting"
"4854" 4 21 "sitting"
"4855" 4 6 "sitting"
"4856" 4 5 "sitting"
"4857" 4 6 "sitting"
"4858" 4 6 "sitting"
"4859" 4 29 "sitting"
"4860" 4 5 "sitting"
"4861" 4 11 "sitting"
"4862" 4 7 "sitting"
"4863" 4 11 "sitting"
"4864" 4 29 "sitting"
"4865" 4 29 "sitting"
"4866" 4 29 "sitting"
"4867" 4 29 "sitting"
"4868" 4 29 "sitting"
"4869" 4 29 "sitting"
"4870" 4 29 "sitting"
"4871" 4 21 "sitting"
"4872" 4 21 "sitting"
"4873" 4 21 "sitting"
"4874" 4 5 "sitting"
"4875" 4 21 "sitting"
"4876" 4 7 "sitting"
"4877" 4 10 "sitting"
"4878" 4 1 "sitting"
"4879" 4 29 "sitting"
"4880" 4 7 "sitting"
"4881" 4 7 "sitting"
"4882" 4 22 "sitting"
"4883" 4 29 "sitting"
"4884" 4 7 "sitting"
"4885" 4 21 "sitting"
"4886" 4 24 "sitting"
"4887" 4 21 "sitting"
"4888" 4 24 "sitting"
"4889" 4 10 "sitting"
"4890" 4 18 "sitting"
"4891" 4 21 "sitting"
"4892" 4 1 "sitting"
"4893" 4 18 "sitting"
"4894" 4 18 "sitting"
"4895" 4 5 "sitting"
"4896" 4 6 "sitting"
"4897" 4 10 "sitting"
"4898" 4 10 "sitting"
"4899" 4 10 "sitting"
"4900" 4 28 "sitting"
"4901" 4 28 "sitting"
"4902" 4 28 "sitting"
"4903" 4 28 "sitting"
"4904" 4 28 "sitting"
"4905" 4 28 "sitting"
"4906" 4 28 "sitting"
"4907" 4 28 "sitting"
"4908" 4 28 "sitting"
"4909" 4 20 "sitting"
"4910" 4 8 "sitting"
"4911" 4 8 "sitting"
"4912" 4 30 "sitting"
"4913" 4 30 "sitting"
"4914" 4 1 "sitting"
"4915" 4 8 "sitting"
"4916" 4 8 "sitting"
"4917" 4 3 "sitting"
"4918" 4 3 "sitting"
"4919" 4 19 "sitting"
"4920" 4 22 "sitting"
"4921" 4 22 "sitting"
"4922" 4 21 "sitting"
"4923" 4 25 "sitting"
"4924" 4 29 "sitting"
"4925" 4 18 "sitting"
"4926" 4 21 "sitting"
"4927" 4 21 "sitting"
"4928" 4 24 "sitting"
"4929" 4 24 "sitting"
"4930" 4 21 "sitting"
"4931" 4 24 "sitting"
"4932" 4 18 "sitting"
"4933" 4 9 "sitting"
"4934" 4 9 "sitting"
"4935" 4 6 "sitting"
"4936" 4 6 "sitting"
"4937" 4 24 "sitting"
"4938" 4 28 "sitting"
"4939" 4 28 "sitting"
"4940" 4 6 "sitting"
"4941" 4 6 "sitting"
"4942" 4 6 "sitting"
"4943" 4 6 "sitting"
"4944" 4 6 "sitting"
"4945" 4 24 "sitting"
"4946" 4 2 "sitting"
"4947" 4 2 "sitting"
"4948" 4 2 "sitting"
"4949" 4 29 "sitting"
"4950" 4 24 "sitting"
"4951" 4 24 "sitting"
"4952" 4 24 "sitting"
"4953" 4 24 "sitting"
"4954" 4 9 "sitting"
"4955" 4 5 "sitting"
"4956" 4 25 "sitting"
"4957" 4 25 "sitting"
"4958" 4 25 "sitting"
"4959" 4 25 "sitting"
"4960" 4 25 "sitting"
"4961" 4 25 "sitting"
"4962" 4 25 "sitting"
"4963" 4 21 "sitting"
"4964" 4 21 "sitting"
"4965" 4 21 "sitting"
"4966" 4 18 "sitting"
"4967" 4 18 "sitting"
"4968" 4 18 "sitting"
"4969" 4 21 "sitting"
"4970" 4 18 "sitting"
"4971" 4 18 "sitting"
"4972" 4 18 "sitting"
"4973" 4 7 "sitting"
"4974" 4 10 "sitting"
"4975" 4 10 "sitting"
"4976" 4 10 "sitting"
"4977" 4 25 "sitting"
"4978" 4 25 "sitting"
"4979" 4 25 "sitting"
"4980" 4 3 "sitting"
"4981" 4 21 "sitting"
"4982" 4 21 "sitting"
"4983" 4 22 "sitting"
"4984" 4 22 "sitting"
"4985" 4 22 "sitting"
"4986" 4 22 "sitting"
"4987" 4 22 "sitting"
"4988" 4 1 "sitting"
"4989" 4 1 "sitting"
"4990" 4 1 "sitting"
"4991" 4 1 "sitting"
"4992" 4 29 "sitting"
"4993" 4 29 "sitting"
"4994" 4 29 "sitting"
"4995" 4 29 "sitting"
"4996" 4 29 "sitting"
"4997" 4 29 "sitting"
"4998" 4 29 "sitting"
"4999" 4 10 "sitting"
"5000" 4 10 "sitting"
"5001" 4 29 "sitting"
"5002" 4 30 "sitting"
"5003" 4 30 "sitting"
"5004" 4 22 "sitting"
"5005" 4 22 "sitting"
"5006" 4 25 "sitting"
"5007" 4 3 "sitting"
"5008" 4 3 "sitting"
"5009" 4 18 "sitting"
"5010" 4 3 "sitting"
"5011" 4 21 "sitting"
"5012" 4 21 "sitting"
"5013" 4 6 "sitting"
"5014" 4 6 "sitting"
"5015" 4 6 "sitting"
"5016" 4 25 "sitting"
"5017" 4 3 "sitting"
"5018" 4 3 "sitting"
"5019" 4 3 "sitting"
"5020" 4 14 "sitting"
"5021" 4 14 "sitting"
"5022" 4 14 "sitting"
"5023" 4 14 "sitting"
"5024" 4 14 "sitting"
"5025" 4 14 "sitting"
"5026" 4 14 "sitting"
"5027" 4 14 "sitting"
"5028" 4 14 "sitting"
"5029" 4 14 "sitting"
"5030" 4 14 "sitting"
"5031" 4 14 "sitting"
"5032" 4 27 "sitting"
"5033" 4 8 "sitting"
"5034" 4 8 "sitting"
"5035" 4 8 "sitting"
"5036" 4 8 "sitting"
"5037" 4 25 "sitting"
"5038" 4 8 "sitting"
"5039" 4 21 "sitting"
"5040" 4 21 "sitting"
"5041" 4 19 "sitting"
"5042" 4 19 "sitting"
"5043" 4 19 "sitting"
"5044" 4 25 "sitting"
"5045" 4 21 "sitting"
"5046" 4 3 "sitting"
"5047" 4 6 "sitting"
"5048" 4 21 "sitting"
"5049" 4 3 "sitting"
"5050" 4 25 "sitting"
"5051" 4 25 "sitting"
"5052" 4 3 "sitting"
"5053" 4 18 "sitting"
"5054" 4 3 "sitting"
"5055" 4 3 "sitting"
"5056" 4 3 "sitting"
"5057" 4 6 "sitting"
"5058" 4 24 "sitting"
"5059" 4 14 "sitting"
"5060" 4 2 "sitting"
"5061" 4 25 "sitting"
"5062" 4 25 "sitting"
"5063" 4 25 "sitting"
"5064" 4 25 "sitting"
"5065" 4 25 "sitting"
"5066" 4 2 "sitting"
"5067" 4 1 "sitting"
"5068" 4 14 "sitting"
"5069" 4 14 "sitting"
"5070" 4 24 "sitting"
"5071" 4 24 "sitting"
"5072" 4 9 "sitting"
"5073" 4 24 "sitting"
"5074" 4 9 "sitting"
"5075" 4 11 "sitting"
"5076" 4 11 "sitting"
"5077" 4 28 "sitting"
"5078" 4 28 "sitting"
"5079" 4 11 "sitting"
"5080" 4 11 "sitting"
"5081" 4 28 "sitting"
"5082" 4 28 "sitting"
"5083" 4 20 "sitting"
"5084" 4 20 "sitting"
"5085" 4 20 "sitting"
"5086" 4 20 "sitting"
"5087" 4 20 "sitting"
"5088" 4 20 "sitting"
"5089" 4 25 "sitting"
"5090" 4 20 "sitting"
"5091" 4 20 "sitting"
"5092" 4 20 "sitting"
"5093" 4 20 "sitting"
"5094" 4 6 "sitting"
"5095" 4 2 "sitting"
"5096" 4 2 "sitting"
"5097" 4 2 "sitting"
"5098" 4 2 "sitting"
"5099" 4 2 "sitting"
"5100" 4 20 "sitting"
"5101" 4 20 "sitting"
"5102" 4 18 "sitting"
"5103" 4 18 "sitting"
"5104" 4 18 "sitting"
"5105" 4 18 "sitting"
"5106" 4 18 "sitting"
"5107" 4 5 "sitting"
"5108" 4 5 "sitting"
"5109" 4 5 "sitting"
"5110" 4 5 "sitting"
"5111" 4 5 "sitting"
"5112" 4 5 "sitting"
"5113" 4 1 "sitting"
"5114" 4 1 "sitting"
"5115" 4 1 "sitting"
"5116" 4 1 "sitting"
"5117" 4 1 "sitting"
"5118" 4 1 "sitting"
"5119" 4 1 "sitting"
"5120" 4 29 "sitting"
"5121" 4 29 "sitting"
"5122" 4 10 "sitting"
"5123" 4 10 "sitting"
"5124" 4 10 "sitting"
"5125" 4 30 "sitting"
"5126" 4 30 "sitting"
"5127" 4 22 "sitting"
"5128" 4 22 "sitting"
"5129" 4 7 "sitting"
"5130" 4 22 "sitting"
"5131" 4 22 "sitting"
"5132" 4 6 "sitting"
"5133" 4 6 "sitting"
"5134" 4 3 "sitting"
"5135" 4 20 "sitting"
"5136" 4 20 "sitting"
"5137" 4 20 "sitting"
